Rank	Time	Wind	Name	Country	Birthdate	City	Date
2422	10.08	+0.6	Lerone Clarke	JAM	02.10.81	Clermont	11.06.2011
2422	10.08	+1.9	Justin Gatlin	USA	10.02.82	Eugene	23.06.2011
2422	10.08	+1.9	Darvis Patton	USA	04.12.77	Eugene	23.06.2011
2422	10.08	-1.8	Asafa Powell	JAM	23.11.82	Kingston	24.06.2011
2422	10.08	-0.3	Justin Gatlin	USA	10.02.82	Reims	05.07.2011
2422	10.08	+1.8	Walter Dix	USA	31.01.86	Halifax	10.07.2011
2422	10.08	+1.0	Nesta Carter	JAM	10.11.85	Birmingham	10.07.2011
2422	10.08	-0.8	Kim Collins	SKN	05.04.76	Daegu	28.08.2011
2422	10.08	-1.4	Walter Dix	USA	31.01.86	Daegu	28.08.2011
2422	10.08	+0.1	Justin Gatlin	USA	10.02.82	Rieti	10.09.2011
2422	10.08	+0.1	Richard Thompson	TTO	07.06.85	Berlin	11.09.2011
2422	10.08	-2.2	Calesio Newman	USA	20.08.86	Greensboro	21.04.2012
2422	10.08	+1.0	Marc Burns	TTO	07.01.83	Auburn	21.04.2012
2422	10.08	+2.0	Ryota Yamagata	JPN	10.06.92	Hiroshima	29.04.2012
2422	10.08	-0.4	Mike Rodgers	USA	24.04.85	Shanghai	19.05.2012
2422	10.08	+0.8	Adam Gemili	GBR	06.10.93	Regensburg	02.06.2012
2422	10.08	+1.0	Jacques Harvey	JAM	05.04.89	Kingston	29.06.2012
2422	10.08	0.0	Christophe Lemaitre	FRA	11.06.90	Saint-Denis	06.07.2012
2422	10.08	+1.7	Derrick Atkins	BAH	05.01.84	London	05.08.2012
2422	10.08	+1.4	Darvis Patton	USA	04.12.77	Z&uuml;rich	30.08.2012
2422	10.08	+1.6	Dentarius Locke	USA	12.12.89	Raleigh	19.04.2013
2422	10.08	+1.6	Aaron Brown	CAN	27.05.92	Los Angeles	12.05.2013
2422	10.08	+0.1	Calesio Newman	USA	20.08.86	Beijing	21.05.2013
2422	10.08	+0.8	Rakieem Salaam	USA	05.04.90	Roma	06.06.2013
2422	10.08	-0.1	James Dasaolu	GBR	05.09.87	Praha	10.06.2013
2422	10.08	-0.5	Kim Collins	SKN	05.04.76	Ostrava	27.06.2013
2422	10.08	0.0	Jaysuma Saidy Ndure	NOR	01.01.84	Mannheim	29.06.2013
2422	10.08	+1.9	Harry Aikines-Aryeetey	GBR	29.08.88	Birmingham	13.07.2013
2422	10.08	-0.4	Kim Collins	SKN	05.04.76	Monaco	19.07.2013
2422	10.08	+0.5	Julian Reus	GER	29.04.88	Weinheim	02.08.2013
2422	10.08	+0.1	Keston Bledman	TTO	08.03.88	Moskva	11.08.2013
2422	10.08	-0.8	Justin Gatlin	USA	10.02.82	Linz	26.08.2013
2422	10.08	+1.1	Zhang Peimeng	CHN	13.03.87	Shenyang	08.09.2013
2422	10.08	-0.5	Gerald Phiri	ZAM	06.10.88	Gainesville	19.04.2014
2422	10.08	+1.7	Maurice Mitchell	USA	22.02.89	Joplin	25.04.2014
2422	10.08	+1.5	Marvin Bracy	USA	15.12.93	Clermont	26.04.2014
2422	10.08	+1.5	Adam Gemili	GBR	06.10.93	Bedford	31.05.2014
2422	10.08	+1.4	Maurice Mitchell	USA	22.02.89	Hengelo	08.06.2014
2422	10.08	+1.4	Harry Aikines-Aryeetey	GBR	29.08.88	Hengelo	08.06.2014
2422	10.08	-0.4	Mike Rodgers	USA	24.04.85	Ostrava	17.06.2014
2422	10.08	+1.7	Rakieem Salaam	USA	05.04.90	Sacramento	27.06.2014
2422	10.08	-0.6	Femi Ogunode	QAT	31.01.91	Sofia	28.06.2014
2422	10.08	+1.4	Trayvon Bromell	USA	10.07.95	Eugene	05.07.2014
2422	10.08	-0.8	Richard Thompson	TTO	07.06.85	Saint-Denis	05.07.2014
2422	10.08	+0.2	Diondre Batson	USA	13.07.92	Kamloops	08.08.2014
2422	10.08	-1.3	Jason Rogers	SKN	31.08.91	Ciudad de M&eacute;xico	15.08.2014
2422	10.08	-1.9	Kemar Bailey-Cole	JAM	10.01.92	Birmingham	24.08.2014
2422	10.08	+0.7	Harry Adams	USA	27.11.89	Coral Gables	11.04.2015
2422	10.08	+1.4	Ronnie Baker	USA	15.10.93	Fort Worth	02.05.2015
2422	10.08	-2.4	Asafa Powell	JAM	23.11.82	Baie-Mahault	02.05.2015
2422	10.08	+0.9	Diondre Batson	USA	13.07.92	Roma	04.06.2015
2422	10.08	+0.9	Akani Simbine	RSA	21.09.93	Roma	04.06.2015
2422	10.08	+0.9	Remontay McClain	USA	21.09.92	Cerritos	06.06.2015
2422	10.08	+1.4	Isiah Young	USA	05.01.90	Montverde	06.06.2015
2422	10.08	0.0	Beejay Lee	USA	05.03.93	Eugene	26.06.2015
2422	10.08	+1.3	Clayton Vaughn	USA	15.05.92	Saint-Denis	04.07.2015
2422	10.08	-1.1	Isiah Young	USA	05.01.90	Sz&eacute;kesfeh&eacute;rv&aacute;r	07.07.2015
2422	10.08	+1.4	Kim Collins	SKN	05.04.76	Lausanne	09.07.2015
2422	10.08	-0.4	Nesta Carter	JAM	10.11.85	Edmonton	12.07.2015
2422	10.08	-0.3	Chijindu Ujah	GBR	05.03.94	Monaco	17.07.2015
2422	10.08	-0.3	Nesta Carter	JAM	10.11.85	London	24.07.2015
2422	10.08	-0.8	Nesta Carter	JAM	10.11.85	London	24.07.2015
2422	10.08	+0.8	Churandy Martina	NED	03.07.84	Amsterdam	31.07.2015
2422	10.08	-0.4	Jak Ali Harvey	TUR	05.04.89	Beijing	23.08.2015
2422	10.08	+1.0	Tyson Gay	USA	09.08.82	Kingston	07.05.2016
2422	10.08	+2.0	Ryota Yamagata	JPN	10.06.92	Kumagaya	21.05.2016
2422	10.08	+1.2	Churandy Martina	NED	03.07.84	Hengelo	22.05.2016
2422	10.08	+1.8	Gerald Phiri	ZAM	06.10.88	Montverde	11.06.2016
2422	10.08	+1.8	Desmond Lawrence	USA	19.12.91	Montverde	11.06.2016
2422	10.08	-0.6	Jimmy Vicaut	FRA	27.02.92	Luzern	14.06.2016
2422	10.08	+1.4	Bruno Hortelano	ESP	18.09.91	Madrid	23.06.2016
2422	10.08	+0.4	Everton Clarke	JAM	24.12.92	Kingston	01.07.2016
2422	10.08	+1.2	Marvin Bracy	USA	15.12.93	Eugene	02.07.2016
2422	10.08	+1.7	Sean McLean	USA	23.03.92	Eugene	03.07.2016
2422	10.08	0.0	Jimmy Vicaut	FRA	27.02.92	Amsterdam	07.07.2016
2422	10.08	+0.3	Andre De Grasse	CAN	10.11.94	Edmonton	09.07.2016
2422	10.08	+1.4	Harry Aikines-Aryeetey	GBR	29.08.88	Loughborough	16.07.2016
2422	10.08	+0.3	Churandy Martina	NED	03.07.84	London	22.07.2016
2422	10.08	-0.3	Asafa Powell	JAM	23.11.82	Houston	23.07.2016
2422	10.08	-0.1	Xie Zhenye	CHN	17.08.93	Rio de Janeiro	13.08.2016
2422	10.08	0.0	Su Bingtian	CHN	29.08.89	Rio de Janeiro	14.08.2016
2422	10.08	+0.2	Marvin Bracy	USA	15.12.93	Rio de Janeiro	14.08.2016
2422	10.08	+1.1	Yoshihide Kiryu	JPN	15.12.95	Kumagaya	03.09.2016
2422	10.08	-0.1	Ryota Yamagata	JPN	10.06.92	Canberra	11.03.2017
2422	10.08	+1.8	Adam Gemili	GBR	06.10.93	Azusa	14.04.2017
2422	10.08	-1.2	Asafa Powell	JAM	23.11.82	Ad-Dawhah	05.05.2017
2422	10.08	+0.4	Odean Skeen	JAM	28.08.94	Columbia	12.05.2017
2422	10.08	+2.0	Emile Erasmus	RSA	03.04.92	Pretoria	13.05.2017
2422	10.08	+0.2	Mike Rodgers	USA	24.04.85	Baie-Mahault	17.05.2017
2422	10.08	+1.9	Shota Iizuka	JPN	25.06.91	Totttori	04.06.2017
2422	10.08	+1.9	Shuhei Tada	JPN	24.06.96	Hiratsuka	10.06.2017
2422	10.08	-0.9	Asuka Cambridge	JPN	31.05.93	Osaka	23.06.2017
2422	10.08	+1.8	Cejhae Greene	ANT	06.10.95	Port of Spain	23.06.2017
2422	10.08	-0.8	Jimmy Vicaut	FRA	27.02.92	London	05.08.2017
2422	10.08	-0.2	Chijindu Ujah	GBR	05.03.94	Birmingham	20.08.2017
2691	10.09	+1.8	Mel Lattany	USA	10.08.59	Colorado Springs	30.07.1978
2691	10.09	-0.9	Mel Lattany	USA	10.08.59	Z&uuml;rich	19.08.1981
2691	10.09	+1.3	Carl Lewis	USA	01.07.61	Walnut	25.04.1982
2691	10.09	+0.6	Calvin Smith	USA	08.01.61	Athens	14.05.1982
2691	10.09	-1.7	Carl Lewis	USA	01.07.61	Indianapolis	02.07.1982
2691	10.09	-0.9	Calvin Smith	USA	08.01.61	Z&uuml;rich	18.08.1982
2691	10.09	+0.1	Carl Lewis	USA	01.07.61	Philadelphia	30.04.1983
2691	10.09	0.0	Calvin Smith	USA	08.01.61	Berlin	17.08.1983
2691	10.09	+1.4	Sam Graddy	USA	10.02.64	Baton Rouge	12.05.1984
2691	10.09	+0.9	Harvey Glance	USA	28.03.57	Z&uuml;rich	22.08.1984
2691	10.09	0.0	Terry Scott	USA	23.06.64	Knoxville	11.05.1985
2691	10.09	-0.5	Harvey Glance	USA	28.03.57	Dresden	03.07.1986
2691	10.09	+1.3	Antoine Richard	FRA	08.09.60	Aix-les-Bains	09.08.1986
2691	10.09	+1.5	Max Morini&eacute;re	FRA	16.02.64	Lyon	03.07.1987
2691	10.09	+0.3	Calvin Smith	USA	08.01.61	Durham	26.07.1987
2691	10.09	0.0	Calvin Smith	USA	08.01.61	K&ouml;ln	16.08.1987
2691	10.09	+0.3	Attila Kov&aacute;cs	HUN	02.09.60	Miskolc	20.08.1987
2691	10.09	+0.5	Lee McNeill	USA	02.12.64	Tampa	17.06.1988
2691	10.09	+1.3	Chidi Imoh	NGR	27.08.63	Malm&ouml;	08.08.1988
2691	10.09	+1.1	Raymond Stewart	JAM	18.03.65	Z&uuml;rich	17.08.1988
2691	10.09	+0.4	Carl Lewis	USA	01.07.61	Tokyo	08.10.1988
2691	10.09	-0.7	Carl Lewis	USA	01.07.61	Z&uuml;rich	16.08.1989
2691	10.09	-0.2	Carl Lewis	USA	01.07.61	Lausanne	12.07.1990
2691	10.09	+0.3	Linford Christie	GBR	02.04.60	Split	28.08.1990
2691	10.09	+0.8	Dennis Mitchell	USA	20.02.66	Villeneuve d'Ascq	01.07.1991
2691	10.09	+1.5	Bruny Surin	CAN	12.07.67	Saint-Denis	19.07.1991
2691	10.09	-0.1	Davidson Ezinwa	NGR	22.11.71	Lagos	02.08.1991
2691	10.09	+2.0	Linford Christie	GBR	02.04.60	Sheffield	15.09.1991
2691	10.09	+1.9	Osmond Ezinwa	NGR	22.11.71	Azusa	14.03.1992
2691	10.09	+1.2	Henry Neal	USA	18.10.70	Austin	04.04.1992
2691	10.09	+0.3	Frank Fredericks	NAM	02.10.67	Germiston	24.04.1992
2691	10.09	+2.0	Olapade Adeniken	NGR	19.08.69	Austin	06.06.1992
2691	10.09	+1.7	Jason Livingston	GBR	17.03.71	London	13.06.1992
2691	10.09	-0.1	Michael Marsh	USA	04.08.67	New Orleans	19.06.1992
2691	10.09	-0.9	Leroy Burrell	USA	21.02.67	New Orleans	19.06.1992
2691	10.09	-0.7	Dennis Mitchell	USA	20.02.66	New Orleans	20.06.1992
2691	10.09	-0.7	Mark Witherspoon	USA	03.09.63	New Orleans	20.06.1992
2691	10.09	-0.4	Linford Christie	GBR	02.04.60	Birmingham	27.06.1992
2691	10.09	+0.5	Bruny Surin	CAN	12.07.67	Barcelona	01.08.1992
2691	10.09	+0.5	Dennis Mitchell	USA	20.02.66	Torino	04.09.1992
2691	10.09	+1.9	Iv&aacute;n Garc&iacute;a	CUB	29.02.72	Ciudad de M&eacute;xico	08.05.1993
2691	10.09	+1.7	Michael Green	JAM	07.11.70	New Orleans	05.06.1993
2691	10.09	+0.6	Michael Green	JAM	07.11.70	Kingston	02.07.1993
2691	10.09	+0.5	Andre Cason	USA	20.01.69	Stuttgart	14.08.1993
2691	10.09	+0.6	Davidson Ezinwa	NGR	22.11.71	Jena	03.06.1994
2691	10.09	+0.1	Linford Christie	GBR	02.04.60	N&uuml;rnberg	08.06.1994
2691	10.09	+2.0	Michael Johnson	USA	13.09.67	Knoxville	15.06.1994
2691	10.09	+1.2	Daniel Effiong	NGR	17.06.72	Lausanne	06.07.1994
2691	10.09	+1.7	Olapade Adeniken	NGR	19.08.69	Oslo	22.07.1994
2691	10.09	+0.6	Tim Harden	USA	27.01.74	Tuscaloosa	21.05.1995
2691	10.09	+0.9	Vitaliy Savin	KAZ	23.01.66	Almaty	14.07.1995
2691	10.09	+0.2	Linford Christie	GBR	02.04.60	Z&uuml;rich	16.08.1995
2691	10.09	-1.0	Donovan Bailey	CAN	16.12.67	Z&uuml;rich	16.08.1995
2691	10.09	-0.7	Bruny Surin	CAN	12.07.67	Linz	22.08.1995
2691	10.09	+0.6	Donovan Bailey	CAN	16.12.67	Tokyo	15.09.1995
2691	10.09	-0.8	Frank Fredericks	NAM	02.10.67	Osaka	11.05.1996
2691	10.09	+1.2	Sergey Osovich	UKR	16.12.73	Kiev	07.06.1996
2691	10.09	0.0	Donovan Bailey	CAN	16.12.67	N&uuml;rnberg	07.06.1996
2691	10.09	-0.1	Tim Montgomery	USA	28.01.75	Atlanta	15.06.1996
2691	10.09	-0.1	Brian Lewis	USA	05.12.74	Atlanta	15.06.1996
2691	10.09	+0.7	Ato Boldon	TTO	30.12.73	Paris	28.06.1996
2691	10.09	+0.3	Jon Drummond	USA	09.09.68	Stockholm	08.07.1996
2691	10.09	+0.3	Donovan Bailey	CAN	16.12.67	Stockholm	08.07.1996
2691	10.09	-0.2	Dennis Mitchell	USA	20.02.66	Atlanta	26.07.1996
2691	10.09	-0.2	Ato Boldon	TTO	30.12.73	Monaco	10.08.1996
2691	10.09	+0.6	Osmond Ezinwa	NGR	22.11.71	Linz	21.08.1996
2691	10.09	+0.4	Donovan Bailey	CAN	16.12.67	Bruxelles	23.08.1996
2691	10.09	-0.4	Michael Green	JAM	07.11.70	Berlin	30.08.1996
2691	10.09	+0.6	Jon Drummond	USA	09.09.68	Modesto	10.05.1997
2691	10.09	+1.1	Obadele Thompson	BAR	30.03.76	San Diego	23.05.1997
2691	10.09	-0.6	Frank Fredericks	NAM	02.10.67	Saint-Denis	02.06.1997
2691	10.09	+0.2	Leroy Burrell	USA	21.02.67	Indianapolis	13.06.1997
2691	10.09	-0.4	Tim Montgomery	USA	28.01.75	Helsinki	18.06.1997
2691	10.09	+2.0	Vincent Henderson	USA	20.10.72	Oslo	04.07.1997
2691	10.09	+0.4	Osmond Ezinwa	NGR	22.11.71	Bellinzona	18.08.1997
2691	10.09	-0.6	Tim Harden	USA	27.01.74	Linz	05.07.1998
2691	10.09	-0.5	Jon Drummond	USA	09.09.68	Stockholm	05.08.1998
2691	10.09	-0.9	Obadele Thompson	BAR	30.03.76	Z&uuml;rich	12.08.1998
2691	10.09	-1.1	Francis Obikwelu	NGR	22.11.78	Z&uuml;rich	12.08.1998
2691	10.09	0.0	Seun Ogunkoya	NGR	28.12.77	Dakar	18.08.1998
2691	10.09	+1.4	Seun Ogunkoya	NGR	28.12.77	Rieti	30.08.1998
2691	10.09	+0.2	Obadele Thompson	BAR	30.03.76	Kuala Lumpur	16.09.1998
2691	10.09	+1.7	Gerald Williams	USA	24.02.78	Walnut	08.05.1999
2691	10.09	-0.1	Tim Montgomery	USA	28.01.75	Ath&iacute;nai	16.06.1999
2691	10.09	+0.7	Eric Nkansah	GHA	12.12.74	Steinbach	25.07.1999
2691	10.09	+0.6	Curtis Johnson	USA	24.12.73	Stockholm	30.07.1999
2691	10.09	-0.7	Frank Fredericks	NAM	02.10.67	Z&uuml;rich	11.08.1999
2691	10.09	-0.4	Frank Fredericks	NAM	02.10.67	Sevilla	21.08.1999
2691	10.09	-0.7	Dwain Chambers	GBR	05.04.78	Sevilla	22.08.1999
2691	10.09	+1.1	Eric Nkansah	GHA	12.12.74	Leverkusen	05.09.1999
2691	10.09	+1.4	Dennis Mitchell	USA	20.02.66	Hani&aacute;	14.06.2000
2691	10.09	+1.0	Jason Gardener	GBR	18.09.75	Lausanne	05.07.2000
2691	10.09	-1.7	Brian Lewis	USA	05.12.74	Sacramento	15.07.2000
2691	10.09	+1.0	Llewelyn Bredwood	JAM	30.04.76	Kingston	21.07.2000
2691	10.09	+0.4	Ato Boldon	TTO	30.12.73	Stockholm	01.08.2000
2691	10.09	+0.7	Obadele Thompson	BAR	30.03.76	Linz	08.08.2000
2691	10.09	-1.6	Maurice Greene	USA	23.07.74	Z&uuml;rich	11.08.2000
2691	10.09	+0.4	Tim Montgomery	USA	28.01.75	Leverkusen	20.08.2000
2691	10.09	-0.3	Jon Drummond	USA	09.09.68	Sydney	23.09.2000
2691	10.09	+1.1	Shawn Crawford	USA	14.01.78	Eugene	21.06.2001
2691	10.09	+0.6	Ato Boldon	TTO	30.12.73	Stockholm	17.07.2001
2691	10.09	+0.5	Jon Drummond	USA	09.09.68	Monaco	20.07.2001
2691	10.09	+0.2	Dwain Chambers	GBR	05.04.78	Z&uuml;rich	17.08.2001
2691	10.09	+1.6	Brian Lewis	USA	05.12.74	Fort-de-France	27.04.2002
2691	10.09	+1.4	Greg Saddler	USA	29.06.74	Saint-Martin	04.05.2002
2691	10.09	+0.5	Francis Obikwelu	POR	22.11.78	Cayenne	04.05.2002
2691	10.09	+1.4	Shawn Crawford	USA	14.01.78	Portland	18.05.2002
2691	10.09	+0.9	Jon Drummond	USA	09.09.68	Palo Alto	21.06.2002
2691	10.09	-0.3	Francis Obikwelu	POR	22.11.78	Lausanne	02.07.2002
2691	10.09	0.0	Coby Miller	USA	19.10.76	Roma	12.07.2002
2691	10.09	-0.6	Darrel Brown	TTO	11.10.84	Kingston	17.07.2002
2691	10.09	+0.3	Uchenna Emedolu	NGR	17.09.76	Z&uuml;rich	16.08.2002
2691	10.09	-0.3	Francis Obikwelu	POR	22.11.78	Madrid	20.09.2002
2691	10.09	+1.2	Matthew Shirvington	AUS	25.10.78	Gold Coast	12.04.2003
2691	10.09	0.0	Kim Collins	SKN	05.04.76	Ostrava	12.06.2003
2691	10.09	+1.0	Rae Edwards	USA	07.05.81	Palo Alto	19.06.2003
2691	10.09	+0.3	Justin Gatlin	USA	10.02.82	Roma	11.07.2003
2691	10.09	-0.3	Maurice Greene	USA	23.07.74	Roma	11.07.2003
2691	10.09	+0.9	Darren Campbell	GBR	12.09.73	London	08.08.2003
2691	10.09	+0.9	Abdul Aziz Zakari	GHA	02.09.76	London	08.08.2003
2691	10.09	+0.5	Asafa Powell	JAM	23.11.82	Malm&ouml;	12.08.2003
2691	10.09	+1.5	Abdul Aziz Zakari	GHA	02.09.76	Z&uuml;rich	15.08.2003
2691	10.09	-0.6	Julien Dunkley	JAM	20.12.75	La Chaux-de-Fonds	17.08.2003
2691	10.09	+0.7	Ato Boldon	TTO	30.12.73	Saint-Denis	24.08.2003
2691	10.09	+0.9	Kim Collins	SKN	05.04.76	Saint-Denis	24.08.2003
2691	10.09	+0.8	Justin Gatlin	USA	10.02.82	Bruxelles	05.09.2003
2691	10.09	+2.0	Christie van Wyk	NAM	12.10.77	Abilene	20.05.2004
2691	10.09	+1.5	Nobuharu Asahara	JPN	21.06.72	Tottori	06.06.2004
2691	10.09	+1.5	Joshua Norman	USA	26.07.80	San Diego	17.06.2004
2691	10.09	-0.6	Ato Boldon	TTO	30.12.73	Port of Spain	19.06.2004
2691	10.09	+0.3	Adekotunbo Olusoji Fasuba	NGR	09.07.84	Abuja	08.07.2004
2691	10.09	+0.8	Marcus Brunson	USA	24.04.78	Leverkusen	01.08.2004
2691	10.09	+0.1	Francis Obikwelu	POR	22.11.78	Ath&iacute;nai	21.08.2004
2691	10.09	-1.6	Justin Gatlin	USA	10.02.82	Ath&iacute;nai	22.08.2004
2691	10.09	+0.2	Kim Collins	SKN	05.04.76	Bruxelles	03.09.2004
2691	10.09	+1.4	Ronald Pognon	FRA	16.11.82	Fort-de-France	30.04.2005
2691	10.09	-1.5	Adekotunbo Olusoji Fasuba	NGR	09.07.84	Nairobi	07.05.2005
2691	10.09	+1.8	Michael Frater	JAM	06.10.82	Kingston	07.05.2005
2691	10.09	+1.8	Joshua J. Johnson	USA	10.05.76	Rio de Janeiro	15.05.2005
2691	10.09	+1.0	Rae Edwards	USA	07.05.81	Carson	25.06.2005
2691	10.09	+0.5	Jason Gardener	GBR	18.09.75	London	22.07.2005
2691	10.09	+0.5	Michael Frater	JAM	06.10.82	Helsinki	07.08.2005
2691	10.09	+0.4	Dwight Thomas	JAM	23.09.80	Helsinki	07.08.2005
2691	10.09	+0.5	Jason Gardener	GBR	18.09.75	Linz	23.08.2005
2691	10.09	+0.5	Jason Gardener	GBR	18.09.75	Rieti	28.08.2005
2691	10.09	+0.6	Jason Gardener	GBR	18.09.75	Berlin	04.09.2005
2691	10.09	-0.6	Francis Obikwelu	POR	22.11.78	Monaco	10.09.2005
2691	10.09	-0.4	Leonard Scott	USA	19.01.80	Shanghai	17.09.2005
2691	10.09	+1.7	Shawn Crawford	USA	14.01.78	Ad-Dawhah	12.05.2006
2691	10.09	-0.5	Xavier Carter	USA	08.12.85	Sacramento	10.06.2006
2691	10.09	0.0	Adekotunbo Olusoji Fasuba	NGR	09.07.84	Lausanne	11.07.2006
2691	10.09	0.0	Michael Frater	JAM	06.10.82	Lausanne	11.07.2006
2691	10.09	+0.2	Marcus Brunson	USA	24.04.78	Stockholm	25.07.2006
2691	10.09	-0.6	Francis Obikwelu	POR	22.11.78	London	28.07.2006
2691	10.09	+1.1	Francis Obikwelu	POR	22.11.78	Ath&iacute;nai	16.09.2006
2691	10.09	+0.4	Leonard Scott	USA	19.01.80	Shanghai	23.09.2006
2691	10.09	+0.7	Churandy Martina	AHO	03.07.84	Philadelphia	28.04.2007
2691	10.09	0.0	Travis Padgett	USA	13.12.86	Sacramento	08.06.2007
2691	10.09	+1.9	Rae Edwards	USA	07.05.81	Indianapolis	21.06.2007
2691	10.09	-1.1	Leonard Scott	USA	19.01.80	Indianapolis	22.06.2007
2691	10.09	-0.5	Walter Dix	USA	31.01.86	Indianapolis	22.06.2007
2691	10.09	+1.9	Richard Thompson	TTO	07.06.85	Port of Spain	23.06.2007
2691	10.09	+0.5	Marlon Devonish	GBR	01.06.76	Ath&iacute;nai	02.07.2007
2691	10.09	+0.3	Marlon Devonish	GBR	01.06.76	Ath&iacute;nai	02.07.2007
2691	10.09	-0.1	Mark Jelks	USA	10.04.84	Saint-Denis	06.07.2007
2691	10.09	-0.6	Tyson Gay	USA	09.08.82	London	03.08.2007
2691	10.09	+0.9	Ivory Williams	USA	02.05.85	Baie-Mahault	01.05.2008
2691	10.09	+0.5	Tyrone Edgar	GBR	29.03.82	G&eacute;n&egrave;ve	31.05.2008
2691	10.09	-0.9	Travis Padgett	USA	13.12.86	Tallahassee	31.05.2008
2691	10.09	+1.7	Michael Frater	JAM	06.10.82	Kingston	28.06.2008
2691	10.09	+1.6	Trindon Holliday	USA	27.04.86	Eugene	28.06.2008
2691	10.09	+1.6	J-Mee Samuels	USA	20.05.87	Eugene	28.06.2008
2691	10.09	+1.6	Shawn Crawford	USA	14.01.78	Eugene	28.06.2008
2691	10.09	-2.0	Francis Obikwelu	POR	22.11.78	Madrid	05.07.2008
2691	10.09	+0.3	J-Mee Samuels	USA	20.05.87	Toluca	18.07.2008
2691	10.09	-0.1	Michael Frater	JAM	06.10.82	Beijing	15.08.2008
2691	10.09	0.0	Tyson Gay	USA	09.08.82	Beijing	15.08.2008
2691	10.09	+0.1	Francis Obikwelu	POR	22.11.78	Beijing	15.08.2008
2691	10.09	-0.5	Richard Thompson	TTO	07.06.85	Z&uuml;rich	29.08.2008
2691	10.09	+1.3	Alonso Edward	PAN	08.12.89	Hutchinson	23.05.2009
2691	10.09	-0.1	Simeon Williamson	GBR	16.01.86	Hengelo	01.06.2009
2691	10.09	+0.9	James Dasaolu	GBR	05.09.87	G&eacute;n&egrave;ve	06.06.2009
2691	10.09	+1.7	Richard Thompson	TTO	07.06.85	Eugene	07.06.2009
2691	10.09	+1.3	Brendan Christian	ANT	11.12.83	Nivelles	27.06.2009
2691	10.09	+1.8	Naoki Tsukahara	JPN	10.05.85	Hiroshima	27.06.2009
2691	10.09	+0.4	Michael Frater	JAM	06.10.82	Roma	10.07.2009
2691	10.09	-0.6	Travis Padgett	USA	13.12.86	Ath&iacute;nai	13.07.2009
2691	10.09	+1.1	Tyrone Edgar	GBR	29.03.82	R&eacute;thymno	20.07.2009
2691	10.09	+1.9	Gibrilla Pato Bangura	SLE	10.05.85	Loughborough	29.07.2009
2691	10.09	+0.1	Michael Frater	JAM	06.10.82	Berlin	15.08.2009
2691	10.09	-0.4	Mike Rodgers	USA	24.04.85	Bruxelles	04.09.2009
2691	10.09	-0.2	Mike Rodgers	USA	24.04.85	Thessalon&iacute;ki	12.09.2009
2691	10.09	+1.6	Ryan Bailey	USA	13.04.89	El Paso	10.04.2010
2691	10.09	+1.0	Christophe Lemaitre	FRA	11.06.90	Aix-les-Bains	01.05.2010
2691	10.09	-0.9	Nesta Carter	JAM	10.11.85	Kingston	01.05.2010
2691	10.09	+1.2	Trell Kimmons	USA	13.07.85	Oslo	04.06.2010
2691	10.09	+1.7	Jaysuma Saidy Ndure	NOR	01.01.84	Oslo	04.06.2010
2691	10.09	+1.2	Martial Mbandjock	FRA	14.10.85	Oslo	04.06.2010
2691	10.09	+0.6	Christophe Lemaitre	FRA	11.06.90	Roma	10.06.2010
2691	10.09	+0.6	Martial Mbandjock	FRA	14.10.85	Roma	10.06.2010
2691	10.09	+0.8	Mario Forsythe	JAM	30.10.85	Naimette-Xhov&eacute;mont	13.07.2010
2691	10.09	-0.3	Christophe Lemaitre	FRA	11.06.90	Saint-Denis	16.07.2010
2691	10.09	-0.3	Churandy Martina	AHO	03.07.84	Saint-Denis	16.07.2010
2691	10.09	+1.0	Mike Rodgers	USA	24.04.85	Nottwil	08.08.2010
2691	10.09	+0.1	Daniel Bailey	ANT	09.09.86	Bruxelles	27.08.2010
2691	10.09	+1.1	Daniel Bailey	ANT	09.09.86	Rieti	29.08.2010
2691	10.09	+0.9	Justin Gatlin	USA	10.02.82	Rovereto	31.08.2010
2691	10.09	+1.4	Jacques Harvey	JAM	05.04.89	Kingston	07.05.2011
2691	10.09	+0.3	Jaysuma Saidy Ndure	NOR	01.01.84	Daegu	12.05.2011
2691	10.09	0.0	Keston Bledman	TTO	08.03.88	Ponce	14.05.2011
2691	10.09	+0.8	Aziz Ouhadi	MAR	24.07.84	Dakar	28.05.2011
2691	10.09	-0.2	Kim Collins	SKN	05.04.76	Ostrava	31.05.2011
2691	10.09	+0.9	Dwain Chambers	GBR	05.04.78	Montreuil-sous-Bois	07.06.2011
2691	10.09	+1.5	Rakieem Salaam	USA	05.04.90	Eugene	23.06.2011
2691	10.09	+1.4	Darvis Patton	USA	04.12.77	Eugene	24.06.2011
2691	10.09	-1.8	Yohan Blake	JAM	26.12.89	Kingston	24.06.2011
2691	10.09	+1.3	Darvis Patton	USA	04.12.77	Eugene	24.06.2011
2691	10.09	-0.3	Keston Bledman	TTO	08.03.88	Reims	05.07.2011
2691	10.09	+1.2	Michael Frater	JAM	06.10.82	Birmingham	10.07.2011
2691	10.09	+1.0	Richard Thompson	TTO	07.06.85	Birmingham	10.07.2011
2691	10.09	+1.0	Keston Bledman	TTO	08.03.88	Birmingham	10.07.2011
2691	10.09	+1.9	Christophe Lemaitre	FRA	11.06.90	Albi	29.07.2011
2691	10.09	+1.2	Dwain Chambers	GBR	05.04.78	Birmingham	30.07.2011
